text,label
ലാലു jr ഫാൻസ്‌ അടി ലൈക്,Not_offensive
ഞാൻ  ആദ്യം  ഓർത്തു  പ്രസംഗം  ആയിരിക്കും  എന്ന്,Not_offensive
Traileril kaanicha 2 scenes matrum unde movieyil.. Baaki elam engot poyi,Not_offensive
രാജു ഏട്ടൻ സുരാജ് ഏട്ടൻ  ഇൗ ക്രിസ്ത്മസ് തീയേറ്റർ പൂരപറമ്പ് ആകും.. #മാമാങ്കം #ബിഗ് ബ്രദർ #My Santa & DRIVING LICENSE  എല്ലാ സിനിമകൾക്കും ആശംസകൾ,Not_offensive
Yentha perfection maargam kaliku... Athangu kalakki ...,Not_offensive
നല്ല ഊമ്പിയ ടീസർ... നിർത്തീട്ട് വേറെ വല്ല പണിക്കും പോ മമ്മൂക്ക,Offensive_target_insult_individual
2  nadimarod maathre njan ithra fan aayittullu.. 1. manju chechi 2. sunny chechi,Not_offensive
ഈ പാട്ടു കേട്ടാലെ മനസ്സിലാകും പടം സ്ഥിരം നന്മമരം പടമാണെന്ന്. പടം വിജയിക്കട്ടെ എന്നാശിക്കുന്നു.,Not_offensive
Arokke 0:21 bigil first look kando,Not_offensive
ഡീഗ്രേഡ് തായോ ളി കൾ വരെ കയ്യടിച്ചു പോകും അജ്ജാതി ദബാംഗ് മാസ്,Offensive_Untargetede
Prithvirajinte character poster kanditt ... Trailer onnode kaanan vannavar undoo??,Not_offensive
Mammokka just rocking in  MADHURA RAJA WE ARE EAGERLY FOR ........,not-malayalam
Iniyum Antonyude 100 ,Not_offensive
പടം കലക്കും അത് ഉറപ്പായി trailer കണ്ട്പ്പോൾ വിജയക്കും  25 കോടി Box collection മാത്രം കിട്ടും എന്ന് ഉറപ്പുള്ളവർ Like you,Not_offensive
Dislike adichu tholpikan pattila makkaleaaa.. Lalettan oru rakshem illa... Prethviraj pwlichu... Katta waiting for 28th...,Not_offensive
Trailer kandappo Puli pidichu thinna Thoppil Jopane orma vannu.🤷‍ Nannayal mathiyayirunnu,Not_offensive
Ilka polichuu  pishu  padam polikuma,Not_offensive
Marana mass lalettan fan aanennu parayumbol abhimaanam..,Not_offensive
kolaam.. nala randu thriller aanalo iprashyam orumich irangaan ponath...  nice teaser mammukkaye kanaan pateela. .. DOP and edit,Not_offensive
ഇതിപ്പോ,Not_offensive
ഫഹദിക്ക ഉള്ള കാര്യം പറയണ്ടെ.... FEB-7 Booked  Soubin,Not_offensive
24k dis like adichavar ithrayum mandanmaro,Not_offensive
സേഖരാ..അന്റെ ബാസക്ക് ഒരു സുദ്ധി വന്നിരിക്കുന്നു പഹയാ ..,Not_offensive
Kodoora mass item loading aan man,Not_offensive
Innu urangaathe naalayavan veendi wait cheyyunnavar,Not_offensive
Election time l kanan pattya film,Not_offensive
സിനിമ കണ്ട് കിളി പോവാന് കേട്ടിട്ടുണ്ട്.. ഇതിപ്പോ ട്രൈലെർ കണ്ടപ്പോ തന്നെ കിളി ഏതൊക്കെയോ വഴിക്ക് പോയി..,Not_offensive
Njan itrayum oru cinemayude trilarin vendi kaathirunnittilla,Not_offensive
ഒറ്റ പേര്  ഷേൻ നിഗം  ഇസ്‌തം,Not_offensive
0:19 roshan andrews ഇയാൾ അഭിനയിക്കുന്നും ഉണ്ട് അല്ലെ,Not_offensive
Madhu raaja comments nokeepam Andhra pradeshikal. Ivda tamil natukar,Not_offensive
വല്യ  പ്രതീക്ഷ ഇല്ലാതിരുന്ന് ട്രെയിലർ കണ്ട് പ്രതീക്ഷ വന്നാ  ആരെങ്കിലും ഉണ്ടോ,Not_offensive
എത്ര കണ്ടിട്ടും മതിയാവാത്ത ഒരു അ ടാർ item,Not_offensive
Nty amoooo kunjalimarakaar 9 alla  oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu,Not_offensive
2 പേരെയും ഒരുമിച്ചു കണ്ടപ്പോ ചെറിയൊരു രോമാഞ്ചം..,Not_offensive
സുരാജിന് pritviraaj വില്ലൻ..  .. love you rajueetta,Not_offensive
Trailer kandu kazhinjappol Thrissur pooram kazhinja feel motham jagapoga,Not_offensive
ലാലേട്ടൻ പ്രിത്വിരാജ്   22K dislike vannenkil urapicho arkokkeyo kuru pottiyitund...  padam sure hit...,Not_offensive
Katta pretheekshaaa....... Luv u alla ...,Not_offensive
Nivin's best performance yet. Oru nadan undu enu kanichu thannu,Not_offensive
Enik veyya,Not_offensive
Katta mamooka fans hit like,not-malayalam
മമ്മാട്ടി വയസ്സനായി... കണ്ടാലറിയാം... ഇനിയും ഇങ്ങനെ ഉള്ള character മമ്മൂട്ടി അഭിനയിഛാൽ പെർഫെക്ഷൻ കിട്ടില്ല എന്നാണ് എന്റെ അഭിപ്രായം...,Not_offensive
Irangiya divasam thottu 4 um 5 I'm pravashyam an kaanunnath... Are you katta fans like me?,Not_offensive
3.9 k dislikeooòoo... adhummm namudai laletaneeee...... aradaaaa Kai adichodikadaaaa,Not_offensive
Mhmmmm kasariyaaa kolaammm allatha maamagam poleiii aayalll moonchummmm,Offensive_target_insult_individual
മലയാള സിനിമയ്ക്ക് ലഭിച്ച രണ്ടാമത്തെ സൈക്കോ • രവി പദ്മനാഭൻ •,Not_offensive
Eee trailer allaaa real movie....... trailer ula mikya scene illa,Not_offensive
Ithrayum nalla oru trailer kittiyittum Viewsinte avastha shojaneeyam thanne.,Not_offensive
Aju vargheesinte police role ishtamayavar like adi,Not_offensive
Madhura raja kku wait cheytha lucifer fans like adi...,Not_offensive
website :-  :-  :-  channel :-,not-malayalam
lub u lub u..... Laletta ..... L... U... C.... I... F... A.....R.,Not_offensive
കൊല്ലാമെ വിടമാട്ടെടാ ഇജ്ജാതി 🤩🤩🤩 കൊലമാസ്സ് 🤫,Not_offensive
എനി വരാനുള്ളത് അവനാണ് അസുരൻമമ്മൂക്കയെ കറുപ്പിൽ കാണാൻ ഒരു പ്രത്യേക ഭംഗിയാണ്,Not_offensive
ഈ  സിനിമ  സൂപ്പർ  ആയിരിക്കും മഞ്ജു ചേച്ചി  നിങ്ങൾ  ഒരു  സംഭവം  ആണ്  കെട്ടോ  ചേച്ചി  പൊളിച്ചു  അടുക്കി  ഈ സിനിമ  തീയറ്ററിൽ വരാൻ കാത്തിരിക്കുന്നു,Not_offensive
Nalla mootha enam aanenu kandapo manasilayi...shoka padam,Not_offensive
4 Millon ayee makkale eattante pazhi paragavar thalayil mundittu trailor kandukanum,Not_offensive
Fahad oru rakshem illyaa.....  superb movie,Not_offensive
Romanjam...  uff ikkaaaaa polich... 🥰,Not_offensive
ഇത്  പൊളിക്കും  എന്ന്  ഒറപ്പിച്ചവർ  ലൈക്‌ അടി,Not_offensive
മോഹൻലാലിന്റെ ശബ്ദത്തിന് ഈ slang ചേരുന്നില്ല..ഒരു പോരാളി യുടെ ശബ്ദ ഗാംഭീര്യം മോ ഡയലോഗ് ഡെലിവറി യൊ ആയി തോന്നുന്നില്ല..പടം വിജയിക്കാൻ അത് കൊണ്ട് sadhyadha 10%.,Not_offensive
Ini theatril poy climax koodi kanda mathi bakki ellam aayi,Not_offensive
Sylockinte ടീസറിന്റെ 7 അയലത്തേക്കു എത്തിയില്ലല്ലോ സിദ്ധീക .അറിയാവുന്നവരെക്കൊണ്ട് വേണ്ടേ ട്രൈലെരോക്കെ ചെയ്‌യ്‌ക്കാൻ,Not_offensive
Trailer kalakkile. Katta waiting   love u  manju chechi ..,Not_offensive
Padathil animation undenn paranjappo ethreem karutheela   Ikka super,Not_offensive
Dislike adicha ellum dileep nayeenta makalayerrikum,Offensive_target_insult_Group
പ്രണവ് മോഹൻലാലിനെ ഇതു കണ്ടപ്പോൾ ഓർമ്മ വന്നവർ ഉണ്ടോ...,Not_offensive
0:51 sec ee rakshasa chiri malayalam industry le oralke cheyyan pattulu ayalde Peru MAMMOOKA,Not_offensive
April 12 Again   L.....,not-malayalam
Ee trailer il devane kandavar ivide like,Not_offensive
adipoli ayitu undu....... nalla making ennu thonunu kanditu...... good luck to the team.,Not_offensive
Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.,Offensive_Untargetede
മോഹൻലാൽ പണി നിർത്തി പോകും ദയവായി നിങ്ങൾക്ക് പറ്റിയത്  കുറച്ച് പൈസ കൊടുത്ത്  വല്ല പത്മദുഷനോ  ലോകസഭ സീറ്റ്  വാങ്ങുക എന്നിട്ട്  മോഡി യോടൊപ്പം വല്ല കുക്കു സിന്റെ മൊത്തം പണി എടുക്കുക പ്രിയദർശനെ കുടെ കുടു,Offensive_target_insult_individual
Kgf bahubali 2.0.... nammukum oru adar item undennu para...,Not_offensive
38k views 20k like polichu,Not_offensive
ഭാവിയിൽ പൊട്ടിപ്പുറപ്പെടാവുന്ന ഏതോ ഒരു 'ട്രെൻഡ്' ഇതിനു പിന്നിൽ ഉണ്ട്......... കാത്തിരിക്കാം... ..... വിനീത് ശ്രീനിവാസൻ ഇസ്തം#,Not_offensive
Cinima hitt akumenn karutunnavar like,Not_offensive
Mickavarum manju warriorkku presidentine kaanan  pokendi varum,Not_offensive
Ninta channel inu idanta peru goodwill ennalla devilwill enna..patti thayoli pundachi mone,Offensive_target_insult_individual
Ith orumathiri thelungu padam pole undallo,Not_offensive
മറ്റൊരു.. വെള്ളിമൂങ്ങ ഫീൽ ചെയ്യുന്നവർ ലൈക്ക് ചെയ്യ്....,Not_offensive
Ethentha (Telugu movie)vikranadithya Malayam version ano,Not_offensive
Marakkar  movie waiting,not-malayalam
Ella movie um AUGUST il aanallo ishwara,Not_offensive
Ee Padam hit aavum ennulavar adi like,Not_offensive
Hey Lucifer Bai inn etra pere konnu? Like kgf,Not_offensive
ഞാനും ഒരു ഫാൻ ആണ് മമ്മൂക്കയുടെയും ലാലേട്ടന്റെയും അമിതാബ് ബച്ചന്റെയും,Not_offensive
കണ്ണെഴുതി പൊട്ടും തൊട്ട് -   മഞ്ജു കസറി,Not_offensive
Machaane teasel kollam oru penshakthi aanu cinemayude adisthanam ennum manasilaayi pakshe penshakthiye uyarthi kaanikkan aanungale orumaathiri oolkalakkaruth .....,Not_offensive
തട്ടത്തിൻ മറയത്ത് to മൂത്തൊൻ ഉഫ്ഫ് what a change,Not_offensive
Wishwasich koode varunnavare geevan      kodutayalum samrakhikkum,Not_offensive
Eth 2 um kalpichulla padam aanenn urapp aayi,Not_offensive
Adipoli trailer movie kanan wi8ing. oru psycho indannu prathishikaam,Not_offensive
ഈ പടം കാണാതെ സാഹോ കണ്ട് ഞാൻ മൂഞ്ചി,Not_offensive
Mithun manuel അണ്ണൻ പടം katta waiting,Not_offensive
Siddique sir,Not_offensive
പറ്റിക്കാൻ വേണ്ടി ആണേലും ഇങ്ങനൊന്നും ഇടരുത് എന്ന് പറയാൻ പറയണം Mr abrid Shane  Hollywood level item,Not_offensive
ഇത് ന്താ മരണ വീട്ടിലെ trailer aano,Not_offensive
USA okay . India NO :D,not-malayalam
Sunny chechiye kanan Vannavarkke like adikanulla cmnt,Not_offensive
10 million ayo ennu nokkan varunnavar like adi,Not_offensive
A gem of Malayalam cinema !!,not-malayalam
ജീവിതത്തിൽ ആദ്യയിട്ട ഒരു ട്രയ്ലർ കണ്ട് ഇത്രയും ചിരിക്കുന്നെ വിനീതേട്ടൻ,Not_offensive
Title 'kunjoda ninta' Mathavanlan kalatti vechutta nikkuran,Not_offensive
അച്ചായന് മാത്രം മതിയോ ലൈക്ക് നമ്മുടെ ഗീതു ചേച്ചിക്കും വേണ്ടെ ലൈക്ക്....? ചേച്ചിയും തകർത്തില്ലേ....,Not_offensive
പടം ഫ്ലോപ്പ് ആവും എന്നു തോന്നുന്നു.എന്തോ ഒരു എനർജി കുറവ്.ഏച്ചു കെട്ടിയപോലെ.,Not_offensive
ഈ english song ഏതാണ്? വിദ്യാസാഗർ ji ചെയ്‌ത song ആണോ,Not_offensive
Die hard  Mohanlal Sir Fan,not-malayalam
01:04 ഇപ്പൊ ജോബി ജോർജിന്റെ അവസ്ഥ,Not_offensive
കുഞാലി,Not_offensive
Ithu kidukkum Vere Levelu Aannu Makkaleee,Not_offensive
ഇതുപോലെത്തെ നാറിയ സിനിമകൾ എടുക്കുന്നവരെ വേണം തല്ലികൊല്ലാൻ .. ജനങ്ങൾ കാശുകൊടുത്തിട്ട് ഇവൻമാരെപോലെയുള്ളവരുടെ ഊമ്പിയ സിനിമ കാണാനല്ല.....നല്ല സിനിമകൾ കാണാനാണ്..ഫഹദിന് നാണമില്ലേ ഇതുപോലെത്തെ സിനിമയിൽ അഭിനയിക്കാൻ.....ദയവുചെയ്ത് ഇനിയുള്ളവ്‍ ഈ സിനിമ കാണരുത്.......പൈസ പോകും.......,Offensive_target_insult_Group
എജ്ജാതി ഹൌ ബല്ലാത്ത ജാതി .എന്തൊരു സ്ക്രീൻ പ്രെസെന്റ്സ്,Not_offensive
ithil villain oru Balan k Nair aakan nokki,Not_offensive
Malayalam movies... Epothum puthumayana etharthaamana kathaikal.. I love malayalam movies... Annaben,Not_offensive
